,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction,pct_change,label
487,0,119.18,68,2014-02-27,0,119.18,117.05,0,117.24,121.25,109.77,69,117.69,0.0,bear confirmed,4649700,5352142.0,0.8687549769793104,0.28,1,0.23493874811209933,1
488,0,119.51,68,2014-02-28,0,120.47,118.72,0,119.36,121.25,109.77,70,118.87,0.0,bear confirmed,4361400,5359780.0,0.8137274291108963,-0.35,0,-0.29286252196468915,1
489,0,118.86,68,2014-03-03,0,119.07,117.29,0,117.90,121.25,109.77,69,117.69,0.0,bear confirmed,4847100,5321662.0,0.9108244755115977,-1.23,0,-1.0348308934881374,1
490,4,120.73,69,2014-03-04,1,121.44,119.89,3,119.94,121.25,117.69,72,121.25,0.0,bear correction,5422800,5317470.0,1.0198082922893783,-4.23,0,-3.5036859107098484,0
491,0,119.39,69,2014-03-05,1,121.26,119.30,0,120.88,121.25,117.69,72,121.25,0.0,bear correction,4095200,5335832.0,0.7674904307332014,-4.04,0,-3.3838679956445263,0
492,0,119.46,69,2014-03-06,1,119.93,118.69,0,119.60,121.25,117.69,70,118.87,0.0,bear correction,3595900,5298658.0,0.6786435357783046,-6.46,0,-5.407667838607066,0
493,0,119.16,69,2014-03-07,1,120.66,118.72,0,120.28,121.25,117.69,71,120.05,0.0,bear correction,4297800,5325712.0,0.806990689695575,-5.03,0,-4.221215172876804,0
494,2,117.63,70,2014-03-10,0,117.99,115.66,4,117.28,121.25,117.69,68,116.52,0.0,bear confirmed,7039200,5442432.0,1.293392365765893,-1.36,0,-1.1561676443084248,1
495,0,116.50,70,2014-03-11,0,117.98,116.45,0,117.76,121.25,117.69,68,116.52,0.0,bear confirmed,4190000,5483006.0,0.7641793570898883,-1.51,0,-1.296137339055794,1
496,3,115.35,70,2014-03-12,0,116.06,114.78,1,115.88,121.25,117.69,67,115.37,0.0,bear confirmed,5040100,5539716.0,0.909811983141374,-2.03,0,-1.7598612917208496,1
497,3,113.00,70,2014-03-13,0,116.44,112.76,2,115.56,121.25,117.69,65,113.10,0.0,bear confirmed,6071200,5613070.0,1.0816184369694304,1.70,1,1.5044247787610618,1
498,0,114.13,70,2014-03-14,0,115.21,113.05,0,113.21,121.25,117.69,65,113.10,0.0,bear confirmed,5698400,5685118.0,1.0023362751661442,-0.49,0,-0.4293349688951196,1
499,4,116.27,71,2014-03-17,1,116.64,114.88,3,114.92,121.25,113.10,68,116.52,0.0,bear correction,4380500,5705394.0,0.7677822075039866,-1.86,0,-1.5997247785327255,1
500,0,114.99,71,2014-03-18,1,116.64,114.64,0,116.43,121.25,113.10,68,116.52,0.0,bear correction,4151600,5724878.0,0.7251857594170565,-0.02,0,-0.017392816766675364,1
501,2,113.32,72,2014-03-19,0,116.06,112.51,3,115.25,116.52,113.10,65,113.10,0.0,bear confirmed,6673000,5774408.0,1.1556162986751195,1.20,1,1.0589481115425343,1
502,0,114.70,72,2014-03-20,0,114.86,112.52,0,113.64,116.52,113.10,65,113.10,0.0,bear confirmed,4601700,5781672.0,0.7959116324827835,-0.48,0,-0.4184829991281604,1
503,0,113.64,72,2014-03-21,0,115.37,113.56,0,115.01,116.52,113.10,66,114.23,0.0,bear confirmed,7973600,5856422.0,1.361513907296981,1.74,1,1.5311510031678985,1
504,0,114.41,72,2014-03-24,0,114.91,113.17,0,114.52,116.52,113.10,66,114.23,0.0,bear confirmed,4472500,5864822.0,0.7625977395392393,1.92,1,1.6781749847041343,1
505,0,114.97,72,2014-03-25,0,115.88,114.54,0,115.38,116.52,113.10,67,115.37,0.0,bear confirmed,3225100,5838334.0,0.5524007362374266,3.89,1,3.3834913455684092,2
506,0,114.52,72,2014-03-26,0,116.18,114.32,0,115.52,116.52,113.10,67,115.37,0.0,bear confirmed,3091200,5810910.0,0.5319648729717033,4.43,1,3.8683199441145653,2
507,0,114.22,72,2014-03-27,0,115.23,112.91,0,114.03,116.52,113.10,65,113.10,0.0,bear confirmed,3106000,5704198.0,0.5445112529403783,5.16,1,4.517597618630712,2
508,0,115.38,72,2014-03-28,0,116.06,114.51,0,114.75,116.52,113.10,67,115.37,0.0,bear confirmed,2863500,5700852.0,0.5022933414163356,2.70,1,2.3400936037441498,2
509,4,116.33,73,2014-03-31,1,116.84,115.69,3,116.21,116.52,113.10,68,116.52,0.0,bear correction,2962000,5698834.0,0.5197554447102688,0.10,1,0.08596234849136078,1
510,1,118.86,73,2014-04-01,1,119.03,116.96,2,117.03,116.52,113.10,70,118.87,1.0,bull confirmed,3952800,5710236.0,0.6922305838147496,-3.77,0,-3.1717987548376243,0
511,0,118.95,73,2014-04-02,1,119.37,118.10,0,119.24,116.52,113.10,70,118.87,1.0,bull confirmed,2935200,5704128.0,0.5145747080009425,-1.33,0,-1.1181168558217738,1
512,0,119.38,73,2014-04-03,1,119.74,118.92,0,119.74,116.52,113.10,70,118.87,1.0,bull confirmed,3303500,5682424.0,0.5813540137096422,-4.76,0,-3.987267549003183,0
513,1,118.08,73,2014-04-04,1,120.44,117.95,1,119.89,116.52,113.10,71,120.05,1.0,bull confirmed,4156600,5675728.0,0.7323465817953221,-4.92,0,-4.166666666666667,0
514,2,116.43,74,2014-04-07,0,118.82,115.83,3,117.91,120.05,113.10,68,116.52,1.0,bull correction,3753600,5633664.0,0.6662804171494786,-2.17,0,-1.863780812505368,1
515,3,115.09,74,2014-04-08,0,116.56,115.01,1,116.14,120.05,113.10,67,115.37,1.0,bull correction,4122200,5614952.0,0.7341469704460519,0.11,1,0.09557737422886436,1
516,0,117.62,74,2014-04-09,0,117.75,115.00,0,115.87,120.05,113.10,67,115.37,1.0,bull correction,3689900,5596626.0,0.659307947323977,-0.78,0,-0.6631525250807686,1
517,0,114.62,74,2014-04-10,0,117.60,114.62,0,117.57,120.05,113.10,67,115.37,1.0,bull correction,3956900,5355896.0,0.7387932850077746,3.97,1,3.463618914674577,2
518,3,113.16,74,2014-04-11,0,114.44,113.02,2,114.07,120.05,113.10,65,113.10,1.0,bull correction,3854600,5224864.0,0.7377416905014178,5.33,1,4.7101449275362315,2
519,0,114.26,74,2014-04-14,0,114.74,113.26,0,114.10,120.05,113.10,66,114.23,1.0,bull correction,3086300,5091936.0,0.6061152378977269,3.98,1,3.4832837388412394,2
520,0,115.20,74,2014-04-15,0,115.46,113.22,0,114.35,120.05,113.10,66,114.23,1.0,bull correction,2746900,4960682.0,0.5537343453984754,5.90,1,5.121527777777778,2
521,4,116.84,75,2014-04-16,1,116.84,115.63,3,115.88,120.05,113.10,68,116.52,1.0,bull confirmed,2826100,4831122.0,0.5849779823403342,3.54,1,3.029784320438206,2
522,1,118.59,75,2014-04-17,1,119.00,116.65,2,117.21,120.05,113.10,70,118.87,1.0,bull confirmed,3449400,4706328.0,0.7329280917097151,0.68,1,0.5734041656126149,1
523,0,118.49,75,2014-04-21,1,119.07,118.08,0,118.71,120.05,113.10,70,118.87,1.0,bull confirmed,2368500,4618922.0,0.5127819867925892,-0.72,0,-0.6076462148704532,1
524,0,118.24,75,2014-04-22,1,119.71,118.18,0,118.89,120.05,113.10,70,118.87,1.0,bull confirmed,5015600,4541108.0,1.1044881557540582,0.76,1,0.6427604871447903,1
